PERMNO,date,vwretd
10107,2016-03-10,-0.001282
10107,2016-03-11,0.017460
10107,2016-03-14,-0.001580
10107,2016-03-15,-0.004462
10107,2016-03-16,0.007497
10107,2016-03-17,0.008256
10107,2016-03-18,0.003882
10107,2016-03-21,0.000505
10107,2016-03-22,-0.000373
10107,2016-03-23,-0.009461
10107,2016-03-24,-0.000140
10107,2016-03-28,0.000806
10107,2016-03-29,0.011059
10107,2016-03-30,0.004472
10107,2016-03-31,-0.000872
10107,2016-04-01,0.004668
10107,2016-04-04,-0.004395
10107,2016-04-05,-0.010023
10107,2016-04-06,0.011086
10107,2016-04-07,-0.011668
10107,2016-04-08,0.004332
10107,2016-04-11,-0.001835
10107,2016-04-12,0.010411
10107,2016-04-13,0.011333
10107,2016-04-14,-0.000461
10107,2016-04-15,-0.000568
10107,2016-04-18,0.006773
10107,2016-04-19,0.004494
10107,2016-04-20,0.001229
10107,2016-04-21,-0.005277
10107,2016-04-22,0.001837
10107,2016-04-25,-0.002789
10107,2016-04-26,0.003361
10107,2016-04-27,0.002651
10107,2016-04-28,-0.008579
10107,2016-04-29,-0.004470
10107,2016-05-02,0.006741
10107,2016-05-03,-0.011115
10107,2016-05-04,-0.006177
10107,2016-05-05,-0.000446
10107,2016-05-06,0.003523
10107,2016-05-09,-0.000201
10107,2016-05-10,0.012310
10107,2016-05-11,-0.008304
10107,2016-05-12,-0.000776
10107,2016-05-13,-0.007973
10107,2016-05-16,0.010223
10107,2016-05-17,-0.008599
10107,2016-05-18,-0.000808
10107,2016-05-19,-0.003796
10107,2016-05-20,0.007650
10107,2016-05-23,-0.001792
10107,2016-05-24,0.013127
10107,2016-05-25,0.007329
10107,2016-05-26,-0.000160
10107,2016-05-27,0.004419
10107,2016-05-31,-0.000349
10107,2016-06-01,0.002369
10107,2016-06-02,0.003604
10107,2016-06-03,-0.001957
10107,2016-06-06,0.006138
10107,2016-06-07,0.002124
10107,2016-06-08,0.003567
10107,2016-06-09,-0.002820
10107,2016-06-10,-0.011244
10107,2016-06-13,-0.008144
10107,2016-06-14,-0.002783
10107,2016-06-15,-0.000495
10107,2016-06-16,0.001909
10107,2016-06-17,-0.001749
10107,2016-06-20,0.007289
10107,2016-06-21,0.002338
10107,2016-06-22,-0.001868
10107,2016-06-23,0.014432
10107,2016-06-24,-0.036670
10107,2016-06-27,-0.020346
10107,2016-06-28,0.018062
10107,2016-06-29,0.017619
10107,2016-06-30,0.013193
10107,2016-07-01,0.003010
10107,2016-07-05,-0.008237
10107,2016-07-06,0.005440
10107,2016-07-07,-0.000689
10107,2016-07-08,0.015492
10107,2016-07-11,0.004218
10107,2016-07-12,0.007935
10107,2016-07-13,-0.000234
10107,2016-07-14,0.004691
10107,2016-07-15,-0.000801
10107,2016-07-18,0.002604
10107,2016-07-19,-0.002367
10107,2016-07-20,0.004635
10107,2016-07-21,-0.003327
10107,2016-07-22,0.004505
10107,2016-07-25,-0.003157
10107,2016-07-26,0.001615
10107,2016-07-27,-0.001246
10107,2016-07-28,0.001675
10107,2016-07-29,0.002629
10107,2016-08-01,-0.002253
10107,2016-08-02,-0.007111
10107,2016-08-03,0.004389
10107,2016-08-04,0.000813
10107,2016-08-05,0.008069
10107,2016-08-08,0.000104
10107,2016-08-09,0.001068
10107,2016-08-10,-0.002559
10107,2016-08-11,0.004826
10107,2016-08-12,-0.000497
10107,2016-08-15,0.004014
10107,2016-08-16,-0.005482
10107,2016-08-17,0.001043
10107,2016-08-18,0.003389
10107,2016-08-19,-0.001828
10107,2016-08-22,-0.000428
10107,2016-08-23,0.002827
10107,2016-08-24,-0.006041
10107,2016-08-25,-0.000675
10107,2016-08-26,-0.001829
10107,2016-08-29,0.005226
10107,2016-08-30,-0.001515
10107,2016-08-31,-0.002579
10107,2016-09-01,0.000748
10107,2016-09-02,0.005889
10107,2016-09-06,0.003391
10107,2016-09-07,0.000822
10107,2016-09-08,-0.002076
10107,2016-09-09,-0.025031
10107,2016-09-12,0.013353
10107,2016-09-13,-0.015863
10107,2016-09-14,-0.000528
10107,2016-09-15,0.010108
10107,2016-09-16,-0.003870
10107,2016-09-19,0.001387
10107,2016-09-20,-0.000364
10107,2016-09-21,0.011873
10107,2016-09-22,0.007820
10107,2016-09-23,-0.005946
10107,2016-09-26,-0.008232
10107,2016-09-27,0.005104
10107,2016-09-28,0.006717
10107,2016-09-29,-0.009225
10107,2016-09-30,0.007840
10107,2016-10-03,-0.003052
10107,2016-10-04,-0.005604
10107,2016-10-05,0.004945
10107,2016-10-06,-0.000753
10107,2016-10-07,-0.003834
10107,2016-10-10,0.005602
10107,2016-10-11,-0.012628
10107,2016-10-12,0.000933
10107,2016-10-13,-0.003329
10107,2016-10-14,-0.000323
10107,2016-10-17,-0.002528
10107,2016-10-18,0.006565
10107,2016-10-19,0.003002
10107,2016-10-20,-0.001643
10107,2016-10-21,-0.000113
10107,2016-10-24,0.004440
10107,2016-10-25,-0.004373
10107,2016-10-26,-0.002783
10107,2016-10-27,-0.003988
10107,2016-10-28,-0.002573
10107,2016-10-31,0.000429
10107,2016-11-01,-0.006778
10107,2016-11-02,-0.007688
10107,2016-11-03,-0.003944
10107,2016-11-04,-0.001242
10107,2016-11-07,0.020950
10107,2016-11-08,0.003893
10107,2016-11-09,0.012066
10107,2016-11-10,0.001979
10107,2016-11-11,0.000262
10107,2016-11-14,0.002388
10107,2016-11-15,0.007909
10107,2016-11-16,-0.001521
10107,2016-11-17,0.004613
10107,2016-11-18,-0.001360
10107,2016-11-21,0.007779
10107,2016-11-22,0.003040
10107,2016-11-23,0.000945
10107,2016-11-25,0.003640
10107,2016-11-28,-0.005941
10107,2016-11-29,0.000960
10107,2016-11-30,-0.001561
10107,2016-12-01,-0.004214
10107,2016-12-02,0.000699
10107,2016-12-05,0.007305
10107,2016-12-06,0.004762
10107,2016-12-07,0.012400
10107,2016-12-08,0.003747
10107,2016-12-09,0.003913
10107,2016-12-12,-0.002453
10107,2016-12-13,0.005769
10107,2016-12-14,-0.009623
10107,2016-12-15,0.003591
10107,2016-12-16,-0.001159
10107,2016-12-19,0.002093
10107,2016-12-20,0.004312
10107,2016-12-21,-0.002498
10107,2016-12-22,-0.002736
10107,2016-12-23,0.001845
10107,2016-12-27,0.002521
10107,2016-12-28,-0.007987
10107,2016-12-29,0.000587
10107,2016-12-30,-0.004044
10107,2017-01-03,0.008213
10107,2017-01-04,0.008625
10107,2017-01-05,-0.000951
10107,2017-01-06,0.002316
10107,2017-01-09,-0.003931
10107,2017-01-10,0.001313
10107,2017-01-11,0.003230
10107,2017-01-12,-0.002539
10107,2017-01-13,0.002823
10107,2017-01-17,-0.003699
10107,2017-01-18,0.001422
10107,2017-01-19,-0.003891
10107,2017-01-20,0.003628
10107,2017-01-23,-0.001925
10107,2017-01-24,0.008385
10107,2017-01-25,0.008089
10107,2017-01-26,-0.001152
10107,2017-01-27,-0.001601
10107,2017-01-30,-0.007064
10107,2017-01-31,0.000838
10107,2017-02-01,0.000284
10107,2017-02-02,0.000599
10107,2017-02-03,0.007808
10107,2017-02-06,-0.002718
10107,2017-02-07,-0.000544
10107,2017-02-08,0.001223
10107,2017-02-09,0.006498
10107,2017-02-10,0.004108
10107,2017-02-13,0.004658
10107,2017-02-14,0.003887
10107,2017-02-15,0.004791
10107,2017-02-16,-0.001253
10107,2017-02-17,0.001899
10107,2017-02-21,0.005817
10107,2017-02-22,-0.001743
10107,2017-02-23,-0.000911
10107,2017-02-24,0.000447
10107,2017-02-27,0.001999
10107,2017-02-28,-0.004651
10107,2017-03-01,0.013383
10107,2017-03-02,-0.006866
10107,2017-03-03,0.000944
10107,2017-03-06,-0.003811
10107,2017-03-07,-0.003456
10107,2017-03-08,-0.003234
10107,2017-03-09,-0.000243
10107,2017-03-10,0.003447
10107,2017-03-13,0.001669
10107,2017-03-14,-0.004184
10107,2017-03-15,0.010129
10107,2017-03-16,-0.000613
10107,2017-03-17,-0.000814
10107,2017-03-20,-0.002336
10107,2017-03-21,-0.013617
10107,2017-03-22,0.001796
10107,2017-03-23,0.000157
10107,2017-03-24,-0.000317
10107,2017-03-27,-0.000363
10107,2017-03-28,0.006901
10107,2017-03-29,0.002268
10107,2017-03-30,0.002603
10107,2017-03-31,-0.001096
10107,2017-04-03,-0.002630
10107,2017-04-04,0.000622
10107,2017-04-05,-0.004139
10107,2017-04-06,0.003509
10107,2017-04-07,-0.000716
10107,2017-04-10,0.001469
10107,2017-04-11,-0.000131
10107,2017-04-12,-0.004581
10107,2017-04-13,-0.007200
10107,2017-04-17,0.008664
10107,2017-04-18,-0.002514
10107,2017-04-19,-0.001332
10107,2017-04-20,0.007678
10107,2017-04-21,-0.002846
10107,2017-04-24,0.010766
10107,2017-04-25,0.005969
10107,2017-04-26,-0.000106
10107,2017-04-27,-0.000041
10107,2017-04-28,-0.002615
10107,2017-05-01,0.002005
10107,2017-05-02,0.000254
10107,2017-05-03,-0.002575
10107,2017-05-04,-0.000776
10107,2017-05-05,0.005797
10107,2017-05-08,-0.000819
10107,2017-05-09,-0.000984
10107,2017-05-10,0.002603
10107,2017-05-11,-0.002718
10107,2017-05-12,-0.001543
10107,2017-05-15,0.005608
10107,2017-05-16,-0.000385
10107,2017-05-17,-0.018125
10107,2017-05-18,0.003373
10107,2017-05-19,0.007584
10107,2017-05-22,0.005400
10107,2017-05-23,0.001529
10107,2017-05-24,0.002402
10107,2017-05-25,0.003251
10107,2017-05-26,0.000309
10107,2017-05-30,-0.002271
10107,2017-05-31,-0.000327
10107,2017-06-01,0.009061
10107,2017-06-02,0.003486
10107,2017-06-05,-0.001820
10107,2017-06-06,-0.002154
10107,2017-06-07,0.000727
10107,2017-06-08,0.001599
10107,2017-06-09,-0.000546
10107,2017-06-12,-0.000867
10107,2017-06-13,0.005333
10107,2017-06-14,-0.002295
10107,2017-06-15,-0.002975
10107,2017-06-16,0.000542
10107,2017-06-19,0.007648
10107,2017-06-20,-0.007524
10107,2017-06-21,-0.000753
10107,2017-06-22,0.000802
10107,2017-06-23,0.002919
10107,2017-06-26,0.000940
10107,2017-06-27,-0.007480
10107,2017-06-28,0.010019
10107,2017-06-29,-0.008123
10107,2017-06-30,0.001448
10107,2017-07-03,0.003044
10107,2017-07-05,0.000131
10107,2017-07-06,-0.009238
10107,2017-07-07,0.006451
10107,2017-07-10,0.000501
10107,2017-07-11,0.000236
10107,2017-07-12,0.007698
10107,2017-07-13,0.001731
10107,2017-07-14,0.004854
10107,2017-07-17,0.000013
10107,2017-07-18,0.000457
10107,2017-07-19,0.005969
10107,2017-07-20,0.000032
10107,2017-07-21,-0.000924
10107,2017-07-24,-0.000133
10107,2017-07-25,0.003464
10107,2017-07-26,-0.000088
10107,2017-07-27,-0.002094
10107,2017-07-28,-0.001069
10107,2017-07-31,-0.000860
10107,2017-08-01,0.002360
10107,2017-08-02,-0.000989
10107,2017-08-03,-0.002185
10107,2017-08-04,0.002015
10107,2017-08-07,0.001415
10107,2017-08-08,-0.002774
10107,2017-08-09,-0.001451
10107,2017-08-10,-0.014430
10107,2017-08-11,0.001508
10107,2017-08-14,0.009838
10107,2017-08-15,-0.001450
10107,2017-08-16,0.002154
10107,2017-08-17,-0.014576
10107,2017-08-18,-0.001187
10107,2017-08-21,0.000859
10107,2017-08-22,0.009417
10107,2017-08-23,-0.001923
10107,2017-08-24,-0.001160
10107,2017-08-25,0.002003
10107,2017-08-28,0.000326
10107,2017-08-29,0.000673
10107,2017-08-30,0.004627
10107,2017-08-31,0.006909
10107,2017-09-01,0.002857
10107,2017-09-05,-0.007632
10107,2017-09-06,0.003195
10107,2017-09-07,-0.000035
10107,2017-09-08,-0.001271
10107,2017-09-11,0.010264
10107,2017-09-12,0.003552
10107,2017-09-13,0.000554
10107,2017-09-14,-0.000493
10107,2017-09-15,0.001831
10107,2017-09-18,0.002008
10107,2017-09-19,0.001123
10107,2017-09-20,0.000921
10107,2017-09-21,-0.002545
10107,2017-09-22,0.001100
10107,2017-09-25,-0.001885
10107,2017-09-26,0.000214
10107,2017-09-27,0.004983
10107,2017-09-28,0.001612
10107,2017-09-29,0.003331
10107,2017-10-02,0.004547
10107,2017-10-03,0.002502
10107,2017-10-04,0.000781
10107,2017-10-05,0.004775
10107,2017-10-06,-0.000976
10107,2017-10-09,-0.001991
10107,2017-10-10,0.002719
10107,2017-10-11,0.001952
10107,2017-10-12,-0.001541
10107,2017-10-13,0.000885
10107,2017-10-16,0.001015
10107,2017-10-17,-0.000188
10107,2017-10-18,0.000990
10107,2017-10-19,-0.000132
10107,2017-10-20,0.004211
10107,2017-10-23,-0.004277
10107,2017-10-24,0.001659
10107,2017-10-25,-0.005412
10107,2017-10-26,0.001503
10107,2017-10-27,0.007594
10107,2017-10-30,-0.003397
10107,2017-10-31,0.002032
10107,2017-11-01,0.000748
10107,2017-11-02,0.000339
10107,2017-11-03,0.002854
10107,2017-11-06,0.002098
10107,2017-11-07,-0.001837
10107,2017-11-08,0.001387
10107,2017-11-09,-0.003605
10107,2017-11-10,-0.000269
10107,2017-11-13,0.000196
10107,2017-11-14,-0.002564
10107,2017-11-15,-0.004859
10107,2017-11-16,0.009345
10107,2017-11-17,-0.000923
10107,2017-11-20,0.001808
10107,2017-11-21,0.006547
10107,2017-11-22,-0.000067
10107,2017-11-24,0.002147
10107,2017-11-27,-0.001547
10107,2017-11-28,0.008844
10107,2017-11-29,-0.000729
10107,2017-11-30,0.007246
10107,2017-12-01,-0.001128
10107,2017-12-04,-0.001751
10107,2017-12-05,-0.004185
10107,2017-12-06,-0.001389
10107,2017-12-07,0.004025
10107,2017-12-08,0.005055
10107,2017-12-11,0.002784
10107,2017-12-12,0.000745
10107,2017-12-13,0.000539
10107,2017-12-14,-0.004378
10107,2017-12-15,0.007959
10107,2017-12-18,0.006757
10107,2017-12-19,-0.003411
10107,2017-12-20,-0.000102
10107,2017-12-21,0.002512
10107,2017-12-22,-0.000162
10107,2017-12-26,-0.000172
10107,2017-12-27,0.000846
10107,2017-12-28,0.002506
10107,2017-12-29,-0.004756
10107,2018-01-02,0.008516
10107,2018-01-03,0.005860
10107,2018-01-04,0.004005
10107,2018-01-05,0.005811
10107,2018-01-08,0.001817
10107,2018-01-09,0.000924
10107,2018-01-10,-0.001507
10107,2018-01-11,0.008303
10107,2018-01-12,0.006088
10107,2018-01-16,-0.004437
10107,2018-01-17,0.008584
10107,2018-01-18,-0.002002
10107,2018-01-19,0.005426
10107,2018-01-22,0.007595
10107,2018-01-23,0.002623
10107,2018-01-24,-0.000900
10107,2018-01-25,0.000074
10107,2018-01-26,0.009976
10107,2018-01-29,-0.006919
10107,2018-01-30,-0.010203
10107,2018-01-31,0.000148
10107,2018-02-01,-0.000262
10107,2018-02-02,-0.020883
10107,2018-02-05,-0.038054
10107,2018-02-06,0.015332
10107,2018-02-07,-0.004176
10107,2018-02-08,-0.034727
10107,2018-02-09,0.012295
10107,2018-02-12,0.013234
10107,2018-02-13,0.002899
10107,2018-02-14,0.014379
10107,2018-02-15,0.011121
10107,2018-02-16,0.000366
10107,2018-02-20,-0.006290
10107,2018-02-21,-0.004406
10107,2018-02-22,0.000218
10107,2018-02-23,0.014668
10107,2018-02-26,0.010007
10107,2018-02-27,-0.012564
10107,2018-02-28,-0.011047
10107,2018-03-01,-0.010800
10107,2018-03-02,0.005880
10107,2018-03-05,0.010139
10107,2018-03-06,0.004151
10107,2018-03-07,0.000451
10107,2018-03-08,0.003650
10107,2018-03-09,0.015766
10107,2018-03-12,-0.000152
10107,2018-03-13,-0.006186
10107,2018-03-14,-0.004597
10107,2018-03-15,-0.002205
10107,2018-03-16,0.002438
10107,2018-03-19,-0.012921
10107,2018-03-20,0.001341
10107,2018-03-21,0.000421
10107,2018-03-22,-0.023915
10107,2018-03-23,-0.019305
10107,2018-03-26,0.024256
10107,2018-03-27,-0.016582
10107,2018-03-28,-0.002591
10107,2018-03-29,0.013469
10107,2018-04-02,-0.021375
10107,2018-04-03,0.011520
10107,2018-04-04,0.010371
10107,2018-04-05,0.007413
10107,2018-04-06,-0.019993
10107,2018-04-09,0.002851
10107,2018-04-10,0.016424
10107,2018-04-11,-0.003801
10107,2018-04-12,0.006941
10107,2018-04-13,-0.003074
10107,2018-04-16,0.008010
10107,2018-04-17,0.010300
10107,2018-04-18,0.001631
10107,2018-04-19,-0.005398
10107,2018-04-20,-0.007468
10107,2018-04-23,-0.000446
10107,2018-04-24,-0.011384
10107,2018-04-25,0.000775
10107,2018-04-26,0.009022
10107,2018-04-27,0.000714
10107,2018-04-30,-0.007265
10107,2018-05-01,0.002195
10107,2018-05-02,-0.005580
10107,2018-05-03,-0.002259
10107,2018-05-04,0.012310
10107,2018-05-07,0.004133
10107,2018-05-08,0.000408
10107,2018-05-09,0.008619
10107,2018-05-10,0.008633
10107,2018-05-11,0.001549
10107,2018-05-14,0.000777
10107,2018-05-15,-0.005765
10107,2018-05-16,0.004817
10107,2018-05-17,0.000297
10107,2018-05-18,-0.002233
10107,2018-05-21,0.006994
10107,2018-05-22,-0.003456
10107,2018-05-23,0.002288
10107,2018-05-24,-0.001830
10107,2018-05-25,-0.002212
10107,2018-05-29,-0.009967
10107,2018-05-30,0.013118
10107,2018-05-31,-0.006496
10107,2018-06-01,0.009657
10107,2018-06-04,0.004532
10107,2018-06-05,0.001475
10107,2018-06-06,0.007997
10107,2018-06-07,-0.001119
10107,2018-06-08,0.002989
10107,2018-06-11,0.001522
10107,2018-06-12,0.001946
10107,2018-06-13,-0.003615
10107,2018-06-14,0.002642
10107,2018-06-15,-0.001638
10107,2018-06-18,-0.000751
10107,2018-06-19,-0.004084
10107,2018-06-20,0.002739
10107,2018-06-21,-0.006904
10107,2018-06-22,0.002284
10107,2018-06-25,-0.014428
10107,2018-06-26,0.002923
10107,2018-06-27,-0.009759
10107,2018-06-28,0.005637
10107,2018-06-29,0.001586
10107,2018-07-02,0.002187
10107,2018-07-03,-0.002896
10107,2018-07-05,0.008482
10107,2018-07-06,0.008396
10107,2018-07-09,0.008410
10107,2018-07-10,0.002296
10107,2018-07-11,-0.007414
10107,2018-07-12,0.008248
10107,2018-07-13,0.000712
10107,2018-07-16,-0.001830
10107,2018-07-17,0.003887
10107,2018-07-18,0.002474
10107,2018-07-19,-0.002469
10107,2018-07-20,-0.001023
10107,2018-07-23,0.001028
10107,2018-07-24,0.001978
10107,2018-07-25,0.008272
10107,2018-07-26,-0.001559
10107,2018-07-27,-0.007646
10107,2018-07-30,-0.005580
10107,2018-07-31,0.005536
10107,2018-08-01,-0.001296
10107,2018-08-02,0.005511
10107,2018-08-03,0.003274
10107,2018-08-06,0.003857
10107,2018-08-07,0.002255
10107,2018-08-08,-0.000270
10107,2018-08-09,-0.000291
10107,2018-08-10,-0.006335
10107,2018-08-13,-0.004685
10107,2018-08-14,0.006617
10107,2018-08-15,-0.009080
10107,2018-08-16,0.008016
10107,2018-08-17,0.003866
10107,2018-08-20,0.002833
10107,2018-08-21,0.003128
10107,2018-08-22,0.000730
10107,2018-08-23,-0.002437
10107,2018-08-24,0.006245
10107,2018-08-27,0.007157
10107,2018-08-28,0.000006
10107,2018-08-29,0.005183
10107,2018-08-30,-0.004428
10107,2018-08-31,0.000301
10107,2018-09-04,-0.002248
10107,2018-09-05,-0.003502
10107,2018-09-06,-0.003967
10107,2018-09-07,-0.002371
10107,2018-09-10,0.002274
10107,2018-09-11,0.003230
10107,2018-09-12,0.000829
10107,2018-09-13,0.004324
10107,2018-09-14,0.000904
10107,2018-09-17,-0.005975
10107,2018-09-18,0.005494
10107,2018-09-19,0.000524
10107,2018-09-20,0.007850
10107,2018-09-21,-0.001043
10107,2018-09-24,-0.003703
10107,2018-09-25,-0.000509
10107,2018-09-26,-0.004024
10107,2018-09-27,0.002401
10107,2018-09-28,0.000090
10107,2018-10-01,0.001786
10107,2018-10-02,-0.002262
10107,2018-10-03,0.001625
10107,2018-10-04,-0.009310
10107,2018-10-05,-0.006058
10107,2018-10-08,-0.001348
10107,2018-10-09,-0.001788
10107,2018-10-10,-0.031351
10107,2018-10-11,-0.018802
10107,2018-10-12,0.012278
10107,2018-10-15,-0.003655
10107,2018-10-16,0.021470
10107,2018-10-17,-0.001386
10107,2018-10-18,-0.014622
10107,2018-10-19,-0.001816
10107,2018-10-22,-0.003901
10107,2018-10-23,-0.005977
10107,2018-10-24,-0.030628
10107,2018-10-25,0.017448
10107,2018-10-26,-0.015512
10107,2018-10-29,-0.006987
10107,2018-10-30,0.015604
10107,2018-10-31,0.010455
10107,2018-11-01,0.013011
10107,2018-11-02,-0.004779
10107,2018-11-05,0.004439
10107,2018-11-06,0.005704
10107,2018-11-07,0.019256
10107,2018-11-08,-0.002936
10107,2018-11-09,-0.009721
10107,2018-11-12,-0.018878
10107,2018-11-13,-0.001188
10107,2018-11-14,-0.006557
10107,2018-11-15,0.010788
10107,2018-11-16,0.002082
10107,2018-11-19,-0.016575
10107,2018-11-20,-0.017946
10107,2018-11-21,0.006220
10107,2018-11-23,-0.005560
10107,2018-11-26,0.014598
10107,2018-11-27,0.000513
10107,2018-11-28,0.022306
10107,2018-11-29,-0.001759
10107,2018-11-30,0.006818
10107,2018-12-03,0.011443
10107,2018-12-04,-0.031761
10107,2018-12-06,-0.001887
10107,2018-12-07,-0.021063
10107,2018-12-10,-0.000255
10107,2018-12-11,-0.000717
10107,2018-12-12,0.006327
10107,2018-12-13,-0.002157
10107,2018-12-14,-0.017100
10107,2018-12-17,-0.020886
10107,2018-12-18,-0.000164
10107,2018-12-19,-0.014833
10107,2018-12-20,-0.015372
10107,2018-12-21,-0.020591
10107,2018-12-24,-0.024166
10107,2018-12-26,0.046860
10107,2018-12-27,0.006822
10107,2018-12-28,0.000154
10107,2018-12-31,0.008318
10107,2019-01-02,0.001796
10107,2019-01-03,-0.021043
10107,2019-01-04,0.033410
10107,2019-01-07,0.009202
10107,2019-01-08,0.010269
10107,2019-01-09,0.006199
10107,2019-01-10,0.004474
10107,2019-01-11,-0.000152
10107,2019-01-14,-0.005465
10107,2019-01-15,0.009839
10107,2019-01-16,0.003177
10107,2019-01-17,0.007082
10107,2019-01-18,0.012032
10107,2019-01-22,-0.014150
10107,2019-01-23,0.001313
10107,2019-01-24,0.002789
10107,2019-01-25,0.009553
10107,2019-01-28,-0.006493
10107,2019-01-29,-0.000918
10107,2019-01-30,0.014357
10107,2019-01-31,0.008467
10107,2019-02-01,0.001418
10107,2019-02-04,0.006692
10107,2019-02-05,0.004392
10107,2019-02-06,-0.002529
10107,2019-02-07,-0.008815
10107,2019-02-08,0.000651
10107,2019-02-11,0.001262
10107,2019-02-12,0.012367
10107,2019-02-13,0.002782
10107,2019-02-14,-0.001423
10107,2019-02-15,0.010835
10107,2019-02-19,0.002351
10107,2019-02-20,0.002105
10107,2019-02-21,-0.003534
10107,2019-02-22,0.006367
10107,2019-02-25,0.001355
10107,2019-02-26,-0.001496
10107,2019-02-27,0.000503
10107,2019-02-28,-0.002832
10107,2019-03-01,0.006074
10107,2019-03-04,-0.004235
10107,2019-03-05,-0.001320
10107,2019-03-06,-0.007768
10107,2019-03-07,-0.007494
10107,2019-03-08,-0.001900
10107,2019-03-11,0.014348
10107,2019-03-12,0.002743
10107,2019-03-13,0.006419
10107,2019-03-14,-0.000989
10107,2019-03-15,0.004549
10107,2019-03-18,0.004449
10107,2019-03-19,-0.000676
10107,2019-03-20,-0.003146
10107,2019-03-21,0.010294
10107,2019-03-22,-0.020352
10107,2019-03-25,-0.000328
10107,2019-03-26,0.007719
10107,2019-03-27,-0.004686
10107,2019-03-28,0.004111
10107,2019-03-29,0.006019
10107,2019-04-01,0.011239
10107,2019-04-02,-0.000146
10107,2019-04-03,0.002548
10107,2019-04-04,0.001939
10107,2019-04-05,0.005114
10107,2019-04-08,0.001042
10107,2019-04-09,-0.006282
10107,2019-04-10,0.004781
10107,2019-04-11,-0.000123
10107,2019-04-12,0.006427
10107,2019-04-15,-0.001019
10107,2019-04-16,0.000713
10107,2019-04-17,-0.003057
10107,2019-04-18,0.001078
10107,2019-04-22,0.000550
10107,2019-04-23,0.008919
10107,2019-04-24,-0.002067
10107,2019-04-25,-0.001464
10107,2019-04-26,0.005368
10107,2019-04-29,0.001457
10107,2019-04-30,0.000358
10107,2019-05-01,-0.007552
10107,2019-05-02,-0.001670
10107,2019-05-03,0.010903
10107,2019-05-06,-0.003819
10107,2019-05-07,-0.016138
10107,2019-05-08,-0.001604
10107,2019-05-09,-0.002762
10107,2019-05-10,0.004061
10107,2019-05-13,-0.024490
10107,2019-05-14,0.008972
10107,2019-05-15,0.005735
10107,2019-05-16,0.008466
10107,2019-05-17,-0.006777
10107,2019-05-20,-0.006482
10107,2019-05-21,0.008936
10107,2019-05-22,-0.003791
10107,2019-05-23,-0.012685
10107,2019-05-24,0.002769
10107,2019-05-28,-0.007504
10107,2019-05-29,-0.006890
10107,2019-05-30,0.001395
10107,2019-05-31,-0.011731
10107,2019-06-03,-0.002132
10107,2019-06-04,0.020888
10107,2019-06-05,0.006480
10107,2019-06-06,0.005135
10107,2019-06-07,0.009671
10107,2019-06-10,0.004786
10107,2019-06-11,-0.000587
10107,2019-06-12,-0.001895
10107,2019-06-13,0.004882
10107,2019-06-14,-0.002723
10107,2019-06-17,0.001583
10107,2019-06-18,0.009988
10107,2019-06-19,0.003742
10107,2019-06-20,0.008794
10107,2019-06-21,-0.002480
10107,2019-06-24,-0.002898
10107,2019-06-25,-0.008983
10107,2019-06-26,-0.001030
10107,2019-06-27,0.005851
10107,2019-06-28,0.006661
10107,2019-07-01,0.006666
10107,2019-07-02,0.002012
10107,2019-07-03,0.007696
10107,2019-07-05,-0.001125
10107,2019-07-08,-0.005365
10107,2019-07-09,0.001762
10107,2019-07-10,0.004054
10107,2019-07-11,0.001232
10107,2019-07-12,0.004673
10107,2019-07-15,-0.000159
10107,2019-07-16,-0.002952
10107,2019-07-17,-0.005594
10107,2019-07-18,0.003364
10107,2019-07-19,-0.005612
10107,2019-07-22,0.002286
10107,2019-07-23,0.006250
10107,2019-07-24,0.006008
10107,2019-07-25,-0.006384
10107,2019-07-26,0.007304
10107,2019-07-29,-0.002677
10107,2019-07-30,-0.001279
10107,2019-07-31,-0.009979
10107,2019-08-01,-0.009219
10107,2019-08-02,-0.007805
10107,2019-08-05,-0.028423
10107,2019-08-06,0.011900
10107,2019-08-07,0.001289
10107,2019-08-08,0.018530
10107,2019-08-09,-0.007192
10107,2019-08-12,-0.012019
10107,2019-08-13,0.013317
10107,2019-08-14,-0.027826
10107,2019-08-15,0.001777
10107,2019-08-16,0.014891
10107,2019-08-19,0.010675
10107,2019-08-20,-0.006749
10107,2019-08-21,0.007927
10107,2019-08-22,-0.001010
10107,2019-08-23,-0.024254
10107,2019-08-26,0.009977
10107,2019-08-27,-0.003859
10107,2019-08-28,0.006323
10107,2019-08-29,0.012551
10107,2019-08-30,0.000647
10107,2019-09-03,-0.007200
10107,2019-09-04,0.010731
10107,2019-09-05,0.012384
10107,2019-09-06,0.000270
10107,2019-09-09,0.000597
10107,2019-09-10,0.001209
10107,2019-09-11,0.008121
10107,2019-09-12,0.002394
10107,2019-09-13,-0.000402
10107,2019-09-16,-0.001251
10107,2019-09-17,0.002169
10107,2019-09-18,-0.000724
10107,2019-09-19,-0.000145
10107,2019-09-20,-0.004082
10107,2019-09-23,-0.000094
10107,2019-09-24,-0.009181
10107,2019-09-25,0.005652
10107,2019-09-26,-0.003072
10107,2019-09-27,-0.005689
10107,2019-09-30,0.004452
10107,2019-10-01,-0.012535
10107,2019-10-02,-0.016124
10107,2019-10-03,0.007636
10107,2019-10-04,0.012663
10107,2019-10-07,-0.003916
10107,2019-10-08,-0.015075
10107,2019-10-09,0.008366
10107,2019-10-10,0.005609
10107,2019-10-11,0.011399
